axis,param,value,seed,n_steps,n_cancer,n_genes,shannon,n_subclones,tmb,tmb_frac,driver_enrichment,clone_confinement,fga,mean_ploidy,hypoxia_contrast,deme_occupancy,vaf_1f_rsq,program_within_clone_frac,degenerate,flags
carrying_capacity,carrying_capacity,2.0,2,1600,0,1000,0.0,0,0.0,0.0,,,,,,,,,True,extinct
carrying_capacity,carrying_capacity,5.0,0,1600,134,1000,4.505878324434948,25,16.82089552238806,0.01682089552238806,0.4642529773276438,0.8043708714932926,0.3507462686567164,2.004477611940298,,2.7916666666666665,0.7610753524033077,,False,
carrying_capacity,carrying_capacity,5.0,1,1600,168,1000,4.735558273995916,31,11.577380952380953,0.011577380952380952,0.847918275777508,0.808632442645921,0.46428571428571436,1.9404761904761902,,2.896551724137931,0.9285846204106895,,False,
carrying_capacity,carrying_capacity,5.0,2,1600,172,1000,4.5349964338994875,31,13.505813953488373,0.013505813953488372,1.7116878131387134,0.7737996960048031,0.5430232558139532,1.9534883720930243,,2.9655172413793105,0.8040804910731055,,False,
carrying_capacity,carrying_capacity,10.0,0,1600,316,1000,4.977003957037314,14,8.727848101265822,0.008727848101265822,1.6666836543594599,0.651785043605809,0.6658227848101269,1.4639240506329105,,4.450704225352113,0.8875606473158418,,False,
carrying_capacity,carrying_capacity,10.0,1,1600,270,1000,4.996891212111054,12,13.151851851851852,0.013151851851851852,0.3061550720561538,0.5817955485004804,0.36962962962962975,1.7622222222222255,,4.655172413793103,0.9008470695681778,,False,
carrying_capacity,carrying_capacity,10.0,2,1600,284,1000,4.9896697227761955,20,10.67605633802817,0.01067605633802817,1.2597748246796523,0.659087565149888,0.38309859154929604,2.037323943661972,,4.507936507936508,0.7103248233024768,,False,
carrying_capacity,carrying_capacity,20.0,0,1600,408,1000,5.2932062417640715,8,8.034313725490197,0.008034313725490197,2.6029340086568156,0.5110413941386484,0.3857843137254905,1.878431372549019,,7.69811320754717,0.7624085654307615,,False,
carrying_capacity,carrying_capacity,20.0,1,1600,411,1000,5.543334205038047,6,6.895377128953771,0.006895377128953771,0.7913591607312355,0.5570810426018631,0.40875912408759113,1.8905109489051084,,7.611111111111111,0.6014070455203617,,False,
carrying_capacity,carrying_capacity,20.0,2,1600,410,1000,5.491577964462735,7,11.570731707317073,0.011570731707317072,1.1736072569698675,0.6192170638257443,0.3546341463414635,2.232195121951218,,7.321428571428571,0.8291606110780656,,False,
grid_size,grid_size,8.0,0,1600,291,1000,4.938396288454744,19,10.017182130584192,0.010017182130584192,1.6668240295169154,0.5768295497869536,0.7182130584192444,1.4336769759450154,,5.290909090909091,0.6782583908229003,,False,
grid_size,grid_size,8.0,1,1600,272,1000,5.084049989405983,15,10.996323529411764,0.010996323529411765,0.5823488345308266,0.638336525771938,0.39044117647058857,1.7764705882352976,,5.132075471698113,0.6551978354853673,,False,
grid_size,grid_size,8.0,2,1600,226,1000,4.826867052399723,15,10.035398230088495,0.010035398230088494,0.9327634126508253,0.5710751021561725,0.39557522123893807,2.0088495575221232,,5.65,0.9084517904844509,,False,
grid_size,grid_size,12.0,0,1600,316,1000,4.977003957037314,14,8.727848101265822,0.008727848101265822,1.6666836543594599,0.6534265488299331,0.6658227848101269,1.4639240506329105,,4.514285714285714,0.8875606473158418,,False,
grid_size,grid_size,12.0,1,1600,271,1000,4.956971017970822,16,12.044280442804428,0.012044280442804428,0.1977202299339079,0.5562176238366876,0.38450184501845047,1.7535055350553528,,5.211538461538462,0.9109137096384221,,False,
grid_size,grid_size,12.0,2,1600,272,1000,5.06442677970983,19,10.827205882352942,0.010827205882352942,0.9698183664695629,0.6817099511003009,0.3911764705882357,2.0338235294117637,,4.610169491525424,0.7480372081165471,,False,
grid_size,grid_size,16.0,0,1600,316,1000,4.977003957037314,14,8.727848101265822,0.008727848101265822,1.6666836543594599,0.651785043605809,0.6658227848101269,1.4639240506329105,,4.450704225352113,0.8875606473158418,,False,
grid_size,grid_size,16.0,1,1600,270,1000,4.996891212111054,12,13.151851851851852,0.013151851851851852,0.3061550720561538,0.5817955485004804,0.36962962962962975,1.7622222222222255,,4.655172413793103,0.9008470695681778,,False,
grid_size,grid_size,16.0,2,1600,284,1000,4.9896697227761955,20,10.67605633802817,0.01067605633802817,1.2597748246796523,0.659087565149888,0.38309859154929604,2.037323943661972,,4.507936507936508,0.7103248233024768,,False,
grid_size,grid_size,22.0,0,1600,316,1000,4.977003957037314,14,8.727848101265822,0.008727848101265822,1.6666836543594599,0.651785043605809,0.6658227848101269,1.4639240506329105,,4.450704225352113,0.8875606473158418,,False,
grid_size,grid_size,22.0,1,1600,270,1000,4.996891212111054,12,13.151851851851852,0.013151851851851852,0.3061550720561538,0.5817955485004804,0.36962962962962975,1.7622222222222255,,4.655172413793103,0.9008470695681778,,False,
grid_size,grid_size,22.0,2,1600,284,1000,4.9896697227761955,20,10.67605633802817,0.01067605633802817,1.2597748246796523,0.659087565149888,0.38309859154929604,2.037323943661972,,4.507936507936508,0.7103248233024768,,False,
grid_size,grid_size,30.0,0,1600,316,1000,4.977003957037314,14,8.727848101265822,0.008727848101265822,1.6666836543594599,0.651785043605809,0.6658227848101269,1.4639240506329105,,4.450704225352113,0.8875606473158418,,False,
grid_size,grid_size,30.0,1,1600,270,1000,4.996891212111054,12,13.151851851851852,0.013151851851851852,0.3061550720561538,0.5817955485004804,0.36962962962962975,1.7622222222222255,,4.655172413793103,0.9008470695681778,,False,
grid_size,grid_size,30.0,2,1600,284,1000,4.9896697227761955,20,10.67605633802817,0.01067605633802817,1.2597748246796523,0.659087565149888,0.38309859154929604,2.037323943661972,,4.507936507936508,0.7103248233024768,,False,
amp_prob,amp_prob,0.2,0,1600,317,1000,5.049861859499384,13,1.3470031545741326,0.0013470031545741326,0.1819973307964257,0.6520752218095238,0.7148264984227135,1.1526813880126188,,4.064102564102564,0.957796697913168,,False,
amp_prob,amp_prob,0.2,1,1600,295,1000,5.114121593539693,21,0.6372881355932203,0.0006372881355932203,0.46538893958537475,0.7212611382226821,0.7816949152542377,1.0637288135593228,,4.402985074626866,,,True,low_mutation
amp_prob,amp_prob,0.2,2,1600,294,1000,4.9068646200032555,24,0.8231292517006803,0.0008231292517006803,0.27456038116851367,0.6626625474598673,0.7972789115646268,1.0632653061224488,,4.2,0.7686024414445032,,True,low_mutation
amp_prob,amp_prob,0.5,0,1600,362,1000,4.937406260976433,16,4.94475138121547,0.00494475138121547,0.016949377476829747,0.594586882317312,0.7386740331491725,1.7270718232044204,,4.525,0.3979409694857464,,False,
amp_prob,amp_prob,0.5,1,1600,330,1000,5.232569271568645,7,1.5121212121212122,0.0015121212121212123,0.0909018096726467,0.6504327692677762,0.6993939393939401,1.5824242424242425,,4.714285714285714,0.890231830862529,,False,
amp_prob,amp_prob,0.5,2,1600,314,1000,5.190844831597149,7,0.9203821656050956,0.0009203821656050956,0.18351603800761282,0.5639668353489168,0.7598726114649691,1.4159235668789811,,4.757575757575758,0.5631526477284339,,True,low_mutation
amp_prob,amp_prob,0.8,0,1600,262,1000,5.236892600426954,9,2.767175572519084,0.002767175572519084,1.576092993668062,0.6938378122375326,0.6877862595419847,2.6198473282442745,,4.678571428571429,0.5842849543199851,,False,
amp_prob,amp_prob,0.8,1,1600,256,1000,5.184542038539711,8,1.13671875,0.00113671875,1.3785325204734453,0.6821489869046529,0.6945312499999999,2.7257812499999976,,4.654545454545454,,,False,
amp_prob,amp_prob,0.8,2,1600,248,1000,5.0956407959542265,8,4.879032258064516,0.004879032258064516,0.8067166439473255,0.6593682744094198,0.7741935483870974,2.4217741935483867,,4.275862068965517,0.8391823207335135,,False,
amp_prob,amp_prob,0.95,0,1600,264,1000,5.145915062957538,12,2.9431818181818183,0.0029431818181818183,1.4025016603083313,0.6709457183063119,0.5909090909090908,3.0825757575757575,,4.190476190476191,,,False,
amp_prob,amp_prob,0.95,1,1600,262,1000,5.156980715442362,8,6.961832061068702,0.0069618320610687024,1.394198595334048,0.6906387420669178,0.6236641221374042,3.082442748091603,,4.763636363636364,0.9563521716660957,,False,
amp_prob,amp_prob,0.95,2,1600,244,1000,5.09727867437689,12,3.3442622950819674,0.0033442622950819673,0.34422510617029844,0.7410466405050471,0.5950819672131145,3.1081967213114763,,4.784313725490196,0.504274141210971,,False,
amp_prob,amp_prob,1.0,0,1600,334,1000,5.088442631368269,8,1.1017964071856288,0.0011017964071856287,0.24459210152225783,0.44963781357617194,0.5305389221556882,3.2544910179640745,,4.771428571428571,,,False,
amp_prob,amp_prob,1.0,1,1600,250,1000,5.21500855785448,7,3.268,0.0032679999999999996,0.9448785218419501,0.6708449306809268,0.7152000000000004,3.7064,,4.8076923076923075,0.5713793848761984,,False,
amp_prob,amp_prob,1.0,2,1600,242,1000,5.091471792014289,13,4.483471074380165,0.0044834710743801645,0.6372960858700819,0.6798749743715645,0.7462809917355373,3.7132231404958684,,4.653846153846154,0.7943822583797955,,False,
max_cn,max_cn,4.0,0,1600,152,1000,4.707932122410826,19,5.9605263157894735,0.005960526315789473,1.196547514107667,0.823833266172828,0.8013157894736832,3.2315789473684204,,3.1666666666666665,,,False,
max_cn,max_cn,4.0,1,1600,92,1000,4.049927198743539,65,4.576086956521739,0.0045760869565217395,0.7249318648782179,0.8518374998024232,0.9021739130434779,3.5586956521739164,,2.5555555555555554,,,False,
max_cn,max_cn,4.0,2,1600,177,1000,4.899950846813696,27,13.463276836158192,0.013463276836158193,0.30368095511354876,0.8251264511435958,0.7141242937853096,3.10960451977401,,3.2777777777777777,0.8920092173488499,,False,
max_cn,max_cn,6.0,0,1600,162,1000,4.918546402215057,17,2.4876543209876543,0.002487654320987654,0.6709780682049447,0.7605278167133565,0.7049382716049373,3.414814814814816,,4.05,,,False,
max_cn,max_cn,6.0,1,1600,169,1000,4.899131305564905,24,3.6804733727810652,0.003680473372781065,1.3990180713272677,0.781848102732475,0.8130177514792895,3.9124260355029583,,4.121951219512195,,,False,
max_cn,max_cn,6.0,2,1600,173,1000,4.7871493054599235,24,2.7803468208092488,0.0027803468208092486,0.4089022961189519,0.769935138988223,0.7410404624277449,3.9895953757225437,,3.46,,,False,
max_cn,max_cn,10.0,0,1600,186,1000,5.066416406362222,20,2.2903225806451615,0.0022903225806451613,0.6183724344274045,0.8097345217213756,0.7333333333333327,3.384946236559139,,4.894736842105263,,,False,
max_cn,max_cn,10.0,1,1600,226,1000,5.188133062461938,7,3.690265486725664,0.003690265486725664,0.7914014903038639,0.7168213497853178,0.7221238938053097,3.8522123893805325,,5.380952380952381,0.504274141210971,,False,
max_cn,max_cn,10.0,2,1600,230,1000,5.03377867978304,12,4.969565217391304,0.004969565217391304,0.6116615637371269,0.7306852039261522,0.674782608695652,4.190434782608696,,4.791666666666667,0.17336247377779512,,False,
max_cn,max_cn,16.0,0,1600,186,1000,5.066416406362222,20,2.2903225806451615,0.0022903225806451613,0.6183724344274045,0.8097345217213756,0.7333333333333327,3.384946236559139,,4.894736842105263,,,False,
max_cn,max_cn,16.0,1,1600,208,1000,5.145890298937443,3,3.0865384615384617,0.0030865384615384617,0.9943105294704068,0.6435897702271496,0.7134615384615377,3.887500000000001,,5.333333333333333,0.3103739252731923,,False,
max_cn,max_cn,16.0,2,1600,202,1000,5.0354361312071205,4,5.351485148514851,0.005351485148514851,1.0886372642822943,0.5716316620005257,0.6316831683168312,4.188118811881188,,4.6976744186046515,0.17336247377779512,,False,
max_cn,max_cn,24.0,0,1600,186,1000,5.066416406362222,20,2.2903225806451615,0.0022903225806451613,0.6183724344274045,0.8097345217213756,0.7333333333333327,3.384946236559139,,4.894736842105263,,,False,
max_cn,max_cn,24.0,1,1600,208,1000,5.145890298937443,3,3.0865384615384617,0.0030865384615384617,0.9943105294704068,0.6435897702271496,0.7134615384615377,3.887500000000001,,5.333333333333333,0.3103739252731923,,False,
max_cn,max_cn,24.0,2,1600,202,1000,5.0354361312071205,4,5.351485148514851,0.005351485148514851,1.0886372642822943,0.5716316620005257,0.6316831683168312,4.188118811881188,,4.6976744186046515,0.17336247377779512,,False,
hypoxia_diffusion,o2_diffusion,0.3,0,1000,0,1000,0.0,0,0.0,0.0,,,,,,,,,True,extinct
hypoxia_diffusion,o2_diffusion,0.3,1,1000,0,1000,0.0,0,0.0,0.0,,,,,,,,,True,extinct
hypoxia_diffusion,o2_diffusion,0.3,2,1000,88,1000,4.122732562676208,68,16.477272727272727,0.016477272727272726,0.7371196398832596,0.9305389238230037,0.4113636363636364,1.9840909090909096,0.09554024251463278,2.1463414634146343,0.9723641414152423,,False,
hypoxia_diffusion,o2_diffusion,1.0,0,1000,0,1000,0.0,0,0.0,0.0,,,,,,,,,True,extinct
hypoxia_diffusion,o2_diffusion,1.0,1,1000,0,1000,0.0,0,0.0,0.0,,,,,,,,,True,extinct
hypoxia_diffusion,o2_diffusion,1.0,2,1000,88,1000,4.122732562676208,68,16.477272727272727,0.016477272727272726,0.7371196398832596,0.9305389238230037,0.4113636363636364,1.9840909090909096,0.08371307748163226,2.1463414634146343,0.9723641414152423,,False,
hypoxia_diffusion,o2_diffusion,3.0,0,1000,0,1000,0.0,0,0.0,0.0,,,,,,,,,True,extinct
hypoxia_diffusion,o2_diffusion,3.0,1,1000,0,1000,0.0,0,0.0,0.0,,,,,,,,,True,extinct
hypoxia_diffusion,o2_diffusion,3.0,2,1000,88,1000,4.122732562676208,68,16.477272727272727,0.016477272727272726,0.7371196398832596,0.9305389238230037,0.4113636363636364,1.9840909090909096,0.05584858155139566,2.1463414634146343,0.9723641414152423,,False,
hypoxia_diffusion,o2_diffusion,10.0,0,1000,0,1000,0.0,0,0.0,0.0,,,,,,,,,True,extinct
hypoxia_diffusion,o2_diffusion,10.0,1,1000,0,1000,0.0,0,0.0,0.0,,,,,,,,,True,extinct
hypoxia_diffusion,o2_diffusion,10.0,2,1000,88,1000,4.122732562676208,68,16.477272727272727,0.016477272727272726,0.7371196398832596,0.9305389238230037,0.4113636363636364,1.9840909090909096,0.026192458606031088,2.1463414634146343,0.9723641414152423,,True,no_gradient
hypoxia_diffusion,o2_diffusion,40.0,0,1000,0,1000,0.0,0,0.0,0.0,,,,,,,,,True,extinct
hypoxia_diffusion,o2_diffusion,40.0,1,1000,0,1000,0.0,0,0.0,0.0,,,,,,,,,True,extinct
hypoxia_diffusion,o2_diffusion,40.0,2,1000,88,1000,4.122732562676208,68,16.477272727272727,0.016477272727272726,0.7371196398832596,0.9305389238230037,0.4113636363636364,1.9840909090909096,0.008797710914513368,2.1463414634146343,0.9723641414152423,,True,no_gradient
hypoxia_diffusion,o2_diffusion,120.0,0,1000,0,1000,0.0,0,0.0,0.0,,,,,,,,,True,extinct
hypoxia_diffusion,o2_diffusion,120.0,1,1000,0,1000,0.0,0,0.0,0.0,,,,,,,,,True,extinct
hypoxia_diffusion,o2_diffusion,120.0,2,1000,88,1000,4.122732562676208,68,16.477272727272727,0.016477272727272726,0.7371196398832596,0.9305389238230037,0.4113636363636364,1.9840909090909096,0.0037320243890986704,2.1463414634146343,0.9723641414152423,,True,no_gradient
